idx1,idx2,Person_ID_1,FirstName_1,LastName_1,DateOfBirth_1,blocking_key_1,Person_ID_2,FirstName_2,LastName_2,DateOfBirth_2,blocking_key_2,FirstName_sim,LastName_sim,DateOfBirth_eq
22739,22738,57335,joshua,drew,1977,J200D6001977,57335,joshua,drew,1977,J200D6001977,1.0,1.0,1
22741,22740,29911,mushirley,brinkley,2063,M264B6522063,29911,mushirley,brinkley,2063,M264B6522063,1.0,1.0,1
22742,22740,29911,mushirley,brinkley,2063,M264B6522063,29911,mushirley,brinkley,2063,M264B6522063,1.0,1.0,1
22742,22741,29911,mushirley,brinkley,2063,M264B6522063,29911,mushirley,brinkley,2063,M264B6522063,1.0,1.0,1
22744,22743,57349,hazel,baptist-murillo,1983,H240B1321983,57349,hazel,baptist-murillo,1983,H240B1321983,1.0,1.0,1
22745,22743,57349,hazel,baptist-murillo,1983,H240B1321983,57349,hazel,baptist-murillo,1983,H240B1321983,1.0,1.0,1
22745,22744,57349,hazel,baptist-murillo,1983,H240B1321983,57349,hazel,baptist-murillo,1983,H240B1321983,1.0,1.0,1
22747,22746,47977,jeff,joseph,1989,J100J2101989,47977,jeff,joseph,1989,J100J2101989,1.0,1.0,1
22748,22746,47977,jeff,joseph,1989,J100J2101989,47977,jeff,joseph,1989,J100J2101989,1.0,1.0,1
22748,22747,47977,jeff,joseph,1989,J100J2101989,47977,jeff,joseph,1989,J100J2101989,1.0,1.0,1
22750,22749,57334,adrian,grey,1990,A365G6001990,57334,adrian,grey,1990,A365G6001990,1.0,1.0,1
22751,22749,57334,adrian,grey,1990,A365G6001990,57334,adrian,grey,1990,A365G6001990,1.0,1.0,1
22751,22750,57334,adrian,grey,1990,A365G6001990,57334,adrian,grey,1990,A365G6001990,1.0,1.0,1
22753,22752,57358,bruce,toski,2057,B620T2002057,57358,bruce,toski,2057,B620T2002057,1.0,1.0,1
22754,22752,57358,bruce,toski,2057,B620T2002057,57358,bruce,toski,2057,B620T2002057,1.0,1.0,1
22754,22753,57358,bruce,toski,2057,B620T2002057,57358,bruce,toski,2057,B620T2002057,1.0,1.0,1
22756,22755,57336,benjamin,colon,2061,B525C4502061,57336,benjamin,colon,2061,B525C4502061,1.0,1.0,1
22757,22755,57336,benjamin,colon,2061,B525C4502061,57336,benjamin,colon,2061,B525C4502061,1.0,1.0,1
22757,22756,57336,benjamin,colon,2061,B525C4502061,57336,benjamin,colon,2061,B525C4502061,1.0,1.0,1
22759,22758,57338,faris,roperto,1984,F620R1631984,57338,faris,roperto,1984,F620R1631984,1.0,1.0,1
22760,22758,57338,faris,roperto,1984,F620R1631984,57338,faris,roperto,1984,F620R1631984,1.0,1.0,1
22760,22759,57338,faris,roperto,1984,F620R1631984,57338,faris,roperto,1984,F620R1631984,1.0,1.0,1
22762,22761,57343,desmond,blocker,1987,D255B4261987,57343,desmond,blocker,1987,D255B4261987,1.0,1.0,1
22763,22761,57343,desmond,blocker,1987,D255B4261987,57343,desmond,blocker,1987,D255B4261987,1.0,1.0,1
22763,22762,57343,desmond,blocker,1987,D255B4261987,57343,desmond,blocker,1987,D255B4261987,1.0,1.0,1
22764,20037,50660,bernard,sharpe,1994,B656S6101994,50660,bernard,sharpe,1994,B656S6101994,1.0,1.0,1
22764,20038,50660,bernard,sharpe,1994,B656S6101994,50660,bernard,sharpe,1994,B656S6101994,1.0,1.0,1
22764,20039,50660,bernard,sharpe,1994,B656S6101994,50660,bernard,sharpe,1994,B656S6101994,1.0,1.0,1
22765,20037,50660,bernard,sharpe,1994,B656S6101994,50660,bernard,sharpe,1994,B656S6101994,1.0,1.0,1
22765,20038,50660,bernard,sharpe,1994,B656S6101994,50660,bernard,sharpe,1994,B656S6101994,1.0,1.0,1
22765,20039,50660,bernard,sharpe,1994,B656S6101994,50660,bernard,sharpe,1994,B656S6101994,1.0,1.0,1
22765,22764,50660,bernard,sharpe,1994,B656S6101994,50660,bernard,sharpe,1994,B656S6101994,1.0,1.0,1
22766,20037,50660,bernard,sharpe,1994,B656S6101994,50660,bernard,sharpe,1994,B656S6101994,1.0,1.0,1
22766,20038,50660,bernard,sharpe,1994,B656S6101994,50660,bernard,sharpe,1994,B656S6101994,1.0,1.0,1
22766,20039,50660,bernard,sharpe,1994,B656S6101994,50660,bernard,sharpe,1994,B656S6101994,1.0,1.0,1
22766,22764,50660,bernard,sharpe,1994,B656S6101994,50660,bernard,sharpe,1994,B656S6101994,1.0,1.0,1
22766,22765,50660,bernard,sharpe,1994,B656S6101994,50660,bernard,sharpe,1994,B656S6101994,1.0,1.0,1
22768,22767,57344,mack,richardson,2068,M200R2632068,57344,mack,richardson,2068,M200R2632068,1.0,1.0,1
22769,22767,57344,mack,richardson,2068,M200R2632068,57344,mack,richardson,2068,M200R2632068,1.0,1.0,1
22769,22768,57344,mack,richardson,2068,M200R2632068,57344,mack,richardson,2068,M200R2632068,1.0,1.0,1
22771,22770,57348,sean,ryan,1975,S500R5001975,57348,sean,ryan,1975,S500R5001975,1.0,1.0,1
22772,22770,57348,sean,ryan,1975,S500R5001975,57348,sean,ryan,1975,S500R5001975,1.0,1.0,1
22772,22771,57348,sean,ryan,1975,S500R5001975,57348,sean,ryan,1975,S500R5001975,1.0,1.0,1
22774,22773,57378,brian,oshea,1983,B650O2001983,57378,brian,oshea,1983,B650O2001983,1.0,1.0,1
22775,22773,57378,brian,oshea,1983,B650O2001983,57378,brian,oshea,1983,B650O2001983,1.0,1.0,1
22775,22774,57378,brian,oshea,1983,B650O2001983,57378,brian,oshea,1983,B650O2001983,1.0,1.0,1
22777,22776,57361,jerome,traverso,1991,J650T6161991,57361,jerome,traverso,1991,J650T6161991,1.0,1.0,1
22778,22776,57361,jerome,traverso,1991,J650T6161991,57361,jerome,traverso,1991,J650T6161991,1.0,1.0,1
22778,22777,57361,jerome,traverso,1991,J650T6161991,57361,jerome,traverso,1991,J650T6161991,1.0,1.0,1
22780,22779,57364,victor,mott,1985,V236M3001985,57364,victor,mott,1985,V236M3001985,1.0,1.0,1
22781,22779,57364,victor,mott,1985,V236M3001985,57364,victor,mott,1985,V236M3001985,1.0,1.0,1
22781,22780,57364,victor,mott,1985,V236M3001985,57364,victor,mott,1985,V236M3001985,1.0,1.0,1
22783,22782,57374,oscar,montenegro,1986,O260M5351986,57374,oscar,montenegro,1986,O260M5351986,1.0,1.0,1
22784,22782,57374,oscar,montenegro,1986,O260M5351986,57374,oscar,montenegro,1986,O260M5351986,1.0,1.0,1
22784,22783,57374,oscar,montenegro,1986,O260M5351986,57374,oscar,montenegro,1986,O260M5351986,1.0,1.0,1
22785,567,50975,kennol,placil,1986,K540P4241986,50975,kennol,placil,1986,K540P4241986,1.0,1.0,1
22785,568,50975,kennol,placil,1986,K540P4241986,50975,kennol,placil,1986,K540P4241986,1.0,1.0,1
22785,569,50975,kennol,placil,1986,K540P4241986,50975,kennol,placil,1986,K540P4241986,1.0,1.0,1
22786,567,50975,kennol,placil,1986,K540P4241986,50975,kennol,placil,1986,K540P4241986,1.0,1.0,1
22786,568,50975,kennol,placil,1986,K540P4241986,50975,kennol,placil,1986,K540P4241986,1.0,1.0,1
22786,569,50975,kennol,placil,1986,K540P4241986,50975,kennol,placil,1986,K540P4241986,1.0,1.0,1
22786,22785,50975,kennol,placil,1986,K540P4241986,50975,kennol,placil,1986,K540P4241986,1.0,1.0,1
22787,567,50975,kennol,placil,1986,K540P4241986,50975,kennol,placil,1986,K540P4241986,1.0,1.0,1
22787,568,50975,kennol,placil,1986,K540P4241986,50975,kennol,placil,1986,K540P4241986,1.0,1.0,1
22787,569,50975,kennol,placil,1986,K540P4241986,50975,kennol,placil,1986,K540P4241986,1.0,1.0,1
22787,22785,50975,kennol,placil,1986,K540P4241986,50975,kennol,placil,1986,K540P4241986,1.0,1.0,1
22787,22786,50975,kennol,placil,1986,K540P4241986,50975,kennol,placil,1986,K540P4241986,1.0,1.0,1
22789,22788,57368,derrick,cheaton,1995,D620C3501995,57368,derrick,cheaton,1995,D620C3501995,1.0,1.0,1
22790,22788,57368,derrick,cheaton,1995,D620C3501995,57368,derrick,cheaton,1995,D620C3501995,1.0,1.0,1
22790,22789,57368,derrick,cheaton,1995,D620C3501995,57368,derrick,cheaton,1995,D620C3501995,1.0,1.0,1
22792,22791,57376,crystal,pool,1981,C623P4001981,57376,crystal,pool,1981,C623P4001981,1.0,1.0,1
22793,22791,57376,crystal,pool,1981,C623P4001981,57376,crystal,pool,1981,C623P4001981,1.0,1.0,1
22793,22792,57376,crystal,pool,1981,C623P4001981,57376,crystal,pool,1981,C623P4001981,1.0,1.0,1
22795,22794,57369,james,logue,2072,J520L2002072,57369,james,logue,2072,J520L2002072,1.0,1.0,1
22796,22794,57369,james,logue,2072,J520L2002072,57369,james,logue,2072,J520L2002072,1.0,1.0,1
22796,22795,57369,james,logue,2072,J520L2002072,57369,james,logue,2072,J520L2002072,1.0,1.0,1
22798,22797,57159,tabria,butler,1981,T160B3461981,57159,tabria,butler,1981,T160B3461981,1.0,1.0,1
22799,22797,57159,tabria,butler,1981,T160B3461981,57159,tabria,butler,1981,T160B3461981,1.0,1.0,1
22799,22798,57159,tabria,butler,1981,T160B3461981,57159,tabria,butler,1981,T160B3461981,1.0,1.0,1
22800,7809,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22800,7810,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22800,7811,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22800,11826,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22800,11827,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22800,11828,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22800,20517,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22800,20518,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22800,20519,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22801,7809,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22801,7810,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22801,7811,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22801,11826,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22801,11827,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22801,11828,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22801,20517,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22801,20518,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22801,20519,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22801,22800,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22802,7809,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22802,7810,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22802,7811,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22802,11826,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22802,11827,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22802,11828,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22802,20517,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22802,20518,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22802,20519,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22802,22800,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22802,22801,53108,timothy,newson,1989,T530N2501989,53108,timothy,newson,1989,T530N2501989,1.0,1.0,1
22804,22803,57360,monte,waldman,2065,M530W4352065,57360,monte,waldman,2065,M530W4352065,1.0,1.0,1
22805,22803,57360,monte,waldman,2065,M530W4352065,57360,monte,waldman,2065,M530W4352065,1.0,1.0,1
22805,22804,57360,monte,waldman,2065,M530W4352065,57360,monte,waldman,2065,M530W4352065,1.0,1.0,1
22807,22806,32763,tramail,kelly,1993,T654K4001993,32763,tramail,kelly,1993,T654K4001993,1.0,1.0,1
22808,22806,32763,tramail,kelly,1993,T654K4001993,32763,tramail,kelly,1993,T654K4001993,1.0,1.0,1
22808,22807,32763,tramail,kelly,1993,T654K4001993,32763,tramail,kelly,1993,T654K4001993,1.0,1.0,1
22810,22809,49178,qiana,watson,1982,Q500W3251982,49178,qiana,watson,1982,Q500W3251982,1.0,1.0,1
22811,22809,49178,qiana,watson,1982,Q500W3251982,49178,qiana,watson,1982,Q500W3251982,1.0,1.0,1
22811,22810,49178,qiana,watson,1982,Q500W3251982,49178,qiana,watson,1982,Q500W3251982,1.0,1.0,1
22813,22812,25709,adrian,williams,1981,A365W4521981,25709,adrian,williams,1981,A365W4521981,1.0,1.0,1
22814,22812,25709,adrian,williams,1981,A365W4521981,25709,adrian,williams,1981,A365W4521981,1.0,1.0,1
22814,22813,25709,adrian,williams,1981,A365W4521981,25709,adrian,williams,1981,A365W4521981,1.0,1.0,1
22816,22815,57362,treton,goldston,1991,T635G4321991,57362,treton,goldston,1991,T635G4321991,1.0,1.0,1
22817,22815,57362,treton,goldston,1991,T635G4321991,57362,treton,goldston,1991,T635G4321991,1.0,1.0,1
22817,22816,57362,treton,goldston,1991,T635G4321991,57362,treton,goldston,1991,T635G4321991,1.0,1.0,1
22819,22818,57370,daniel,durmeus,2052,D540D6522052,57370,daniel,durmeus,2052,D540D6522052,1.0,1.0,1
22820,22818,57370,daniel,durmeus,2052,D540D6522052,57370,daniel,durmeus,2052,D540D6522052,1.0,1.0,1
22820,22819,57370,daniel,durmeus,2052,D540D6522052,57370,daniel,durmeus,2052,D540D6522052,1.0,1.0,1
22822,22821,36615,james,francois,1986,J520F6521986,36615,james,francois,1986,J520F6521986,1.0,1.0,1
22823,22821,36615,james,francois,1986,J520F6521986,36615,james,francois,1986,J520F6521986,1.0,1.0,1
22823,22822,36615,james,francois,1986,J520F6521986,36615,james,francois,1986,J520F6521986,1.0,1.0,1
22825,22824,57363,joseph,kimball,1993,J210K5141993,57363,joseph,kimball,1993,J210K5141993,1.0,1.0,1
22826,22824,57363,joseph,kimball,1993,J210K5141993,57363,joseph,kimball,1993,J210K5141993,1.0,1.0,1
22826,22825,57363,joseph,kimball,1993,J210K5141993,57363,joseph,kimball,1993,J210K5141993,1.0,1.0,1
22827,876,6071,siegel,farrell,1985,S240F6401985,6071,siegel,farrell,1985,S240F6401985,1.0,1.0,1
22827,877,6071,siegel,farrell,1985,S240F6401985,6071,siegel,farrell,1985,S240F6401985,1.0,1.0,1
22827,878,6071,siegel,farrell,1985,S240F6401985,6071,siegel,farrell,1985,S240F6401985,1.0,1.0,1
22828,876,6071,siegel,farrell,1985,S240F6401985,6071,siegel,farrell,1985,S240F6401985,1.0,1.0,1
22828,877,6071,siegel,farrell,1985,S240F6401985,6071,siegel,farrell,1985,S240F6401985,1.0,1.0,1
22828,878,6071,siegel,farrell,1985,S240F6401985,6071,siegel,farrell,1985,S240F6401985,1.0,1.0,1
22828,22827,6071,siegel,farrell,1985,S240F6401985,6071,siegel,farrell,1985,S240F6401985,1.0,1.0,1
22829,876,6071,siegel,farrell,1985,S240F6401985,6071,siegel,farrell,1985,S240F6401985,1.0,1.0,1
22829,877,6071,siegel,farrell,1985,S240F6401985,6071,siegel,farrell,1985,S240F6401985,1.0,1.0,1
22829,878,6071,siegel,farrell,1985,S240F6401985,6071,siegel,farrell,1985,S240F6401985,1.0,1.0,1
22829,22827,6071,siegel,farrell,1985,S240F6401985,6071,siegel,farrell,1985,S240F6401985,1.0,1.0,1
22829,22828,6071,siegel,farrell,1985,S240F6401985,6071,siegel,farrell,1985,S240F6401985,1.0,1.0,1
22831,22830,57365,russell,belisario,2064,R240B4262064,57365,russell,belisario,2064,R240B4262064,1.0,1.0,1
22832,22830,57365,russell,belisario,2064,R240B4262064,57365,russell,belisario,2064,R240B4262064,1.0,1.0,1
22832,22831,57365,russell,belisario,2064,R240B4262064,57365,russell,belisario,2064,R240B4262064,1.0,1.0,1
22834,22833,57367,crystal,rushton,1994,C623R2351994,57367,crystal,rushton,1994,C623R2351994,1.0,1.0,1
22835,22833,57367,crystal,rushton,1994,C623R2351994,57367,crystal,rushton,1994,C623R2351994,1.0,1.0,1
22835,22834,57367,crystal,rushton,1994,C623R2351994,57367,crystal,rushton,1994,C623R2351994,1.0,1.0,1
22837,22836,30162,ibrahim,yilmaz,2070,I165Y4522070,30162,ibrahim,yilmaz,2070,I165Y4522070,1.0,1.0,1
22838,22836,30162,ibrahim,yilmaz,2070,I165Y4522070,30162,ibrahim,yilmaz,2070,I165Y4522070,1.0,1.0,1
22838,22837,30162,ibrahim,yilmaz,2070,I165Y4522070,30162,ibrahim,yilmaz,2070,I165Y4522070,1.0,1.0,1
22840,22839,57372,derrick,pitter,2067,D620P3602067,57372,derrick,pitter,2067,D620P3602067,1.0,1.0,1
22841,22839,57372,derrick,pitter,2067,D620P3602067,57372,derrick,pitter,2067,D620P3602067,1.0,1.0,1
22841,22840,57372,derrick,pitter,2067,D620P3602067,57372,derrick,pitter,2067,D620P3602067,1.0,1.0,1
22842,2973,51704,elizabeth,wiess,1986,E421W2001986,51704,elizabeth,wiess,1986,E421W2001986,1.0,1.0,1
22842,2974,51704,elizabeth,wiess,1986,E421W2001986,51704,elizabeth,wiess,1986,E421W2001986,1.0,1.0,1
22842,2975,51704,elizabeth,wiess,1986,E421W2001986,51704,elizabeth,wiess,1986,E421W2001986,1.0,1.0,1
22843,2973,51704,elizabeth,wiess,1986,E421W2001986,51704,elizabeth,wiess,1986,E421W2001986,1.0,1.0,1
22843,2974,51704,elizabeth,wiess,1986,E421W2001986,51704,elizabeth,wiess,1986,E421W2001986,1.0,1.0,1
22843,2975,51704,elizabeth,wiess,1986,E421W2001986,51704,elizabeth,wiess,1986,E421W2001986,1.0,1.0,1
22843,22842,51704,elizabeth,wiess,1986,E421W2001986,51704,elizabeth,wiess,1986,E421W2001986,1.0,1.0,1
22844,2973,51704,elizabeth,wiess,1986,E421W2001986,51704,elizabeth,wiess,1986,E421W2001986,1.0,1.0,1
22844,2974,51704,elizabeth,wiess,1986,E421W2001986,51704,elizabeth,wiess,1986,E421W2001986,1.0,1.0,1
22844,2975,51704,elizabeth,wiess,1986,E421W2001986,51704,elizabeth,wiess,1986,E421W2001986,1.0,1.0,1
22844,22842,51704,elizabeth,wiess,1986,E421W2001986,51704,elizabeth,wiess,1986,E421W2001986,1.0,1.0,1
22844,22843,51704,elizabeth,wiess,1986,E421W2001986,51704,elizabeth,wiess,1986,E421W2001986,1.0,1.0,1
22846,22845,1834,joseph,lapoint,1981,J210L1531981,1834,joseph,lapoint,1981,J210L1531981,1.0,1.0,1
22847,22845,1834,joseph,lapoint,1981,J210L1531981,1834,joseph,lapoint,1981,J210L1531981,1.0,1.0,1
22847,22846,1834,joseph,lapoint,1981,J210L1531981,1834,joseph,lapoint,1981,J210L1531981,1.0,1.0,1
22848,17175,55732,franquaill,noel,1990,F652N4001990,55732,franquaill,noel,1990,F652N4001990,1.0,1.0,1
22848,17176,55732,franquaill,noel,1990,F652N4001990,55732,franquaill,noel,1990,F652N4001990,1.0,1.0,1
22848,17177,55732,franquaill,noel,1990,F652N4001990,55732,franquaill,noel,1990,F652N4001990,1.0,1.0,1
22849,17175,55732,franquaill,noel,1990,F652N4001990,55732,franquaill,noel,1990,F652N4001990,1.0,1.0,1
22849,17176,55732,franquaill,noel,1990,F652N4001990,55732,franquaill,noel,1990,F652N4001990,1.0,1.0,1
22849,17177,55732,franquaill,noel,1990,F652N4001990,55732,franquaill,noel,1990,F652N4001990,1.0,1.0,1
22849,22848,55732,franquaill,noel,1990,F652N4001990,55732,franquaill,noel,1990,F652N4001990,1.0,1.0,1
22850,17175,55732,franquaill,noel,1990,F652N4001990,55732,franquaill,noel,1990,F652N4001990,1.0,1.0,1
22850,17176,55732,franquaill,noel,1990,F652N4001990,55732,franquaill,noel,1990,F652N4001990,1.0,1.0,1
22850,17177,55732,franquaill,noel,1990,F652N4001990,55732,franquaill,noel,1990,F652N4001990,1.0,1.0,1
22850,22848,55732,franquaill,noel,1990,F652N4001990,55732,franquaill,noel,1990,F652N4001990,1.0,1.0,1
22850,22849,55732,franquaill,noel,1990,F652N4001990,55732,franquaill,noel,1990,F652N4001990,1.0,1.0,1
22852,22851,10580,richard,weise,1991,R263W2001991,10580,richard,weise,1991,R263W2001991,1.0,1.0,1
22853,22851,10580,richard,weise,1991,R263W2001991,10580,richard,weise,1991,R263W2001991,1.0,1.0,1
22853,22852,10580,richard,weise,1991,R263W2001991,10580,richard,weise,1991,R263W2001991,1.0,1.0,1
22855,22854,57366,paolo,mangones,1976,P400M5251976,57366,paolo,mangones,1976,P400M5251976,1.0,1.0,1
22856,22854,57366,paolo,mangones,1976,P400M5251976,57366,paolo,mangones,1976,P400M5251976,1.0,1.0,1
22856,22855,57366,paolo,mangones,1976,P400M5251976,57366,paolo,mangones,1976,P400M5251976,1.0,1.0,1
22857,6069,52591,jean,felinor,1992,J500F4561992,52591,jean,felinor,1992,J500F4561992,1.0,1.0,1
22857,6070,52591,jean,felinor,1992,J500F4561992,52591,jean,felinor,1992,J500F4561992,1.0,1.0,1
22857,6071,52591,jean,felinor,1992,J500F4561992,52591,jean,felinor,1992,J500F4561992,1.0,1.0,1
22858,6069,52591,jean,felinor,1992,J500F4561992,52591,jean,felinor,1992,J500F4561992,1.0,1.0,1
22858,6070,52591,jean,felinor,1992,J500F4561992,52591,jean,felinor,1992,J500F4561992,1.0,1.0,1
22858,6071,52591,jean,felinor,1992,J500F4561992,52591,jean,felinor,1992,J500F4561992,1.0,1.0,1
22858,22857,52591,jean,felinor,1992,J500F4561992,52591,jean,felinor,1992,J500F4561992,1.0,1.0,1
22859,6069,52591,jean,felinor,1992,J500F4561992,52591,jean,felinor,1992,J500F4561992,1.0,1.0,1
22859,6070,52591,jean,felinor,1992,J500F4561992,52591,jean,felinor,1992,J500F4561992,1.0,1.0,1
22859,6071,52591,jean,felinor,1992,J500F4561992,52591,jean,felinor,1992,J500F4561992,1.0,1.0,1
22859,22857,52591,jean,felinor,1992,J500F4561992,52591,jean,felinor,1992,J500F4561992,1.0,1.0,1
22859,22858,52591,jean,felinor,1992,J500F4561992,52591,jean,felinor,1992,J500F4561992,1.0,1.0,1
22861,22860,57373,terence,oneill,2070,T652O5402070,57373,terence,oneill,2070,T652O5402070,1.0,1.0,1
22862,22860,57373,terence,oneill,2070,T652O5402070,57373,terence,oneill,2070,T652O5402070,1.0,1.0,1
22862,22861,57373,terence,oneill,2070,T652O5402070,57373,terence,oneill,2070,T652O5402070,1.0,1.0,1
22864,22863,57377,jesus,lopez,2051,J220L1202051,57377,jesus,lopez,2051,J220L1202051,1.0,1.0,1
22865,22863,57377,jesus,lopez,2051,J220L1202051,57377,jesus,lopez,2051,J220L1202051,1.0,1.0,1
22865,22864,57377,jesus,lopez,2051,J220L1202051,57377,jesus,lopez,2051,J220L1202051,1.0,1.0,1
22867,22866,57375,smith,jean,1991,S530J5001991,57375,smith,jean,1991,S530J5001991,1.0,1.0,1
22868,22866,57375,smith,jean,1991,S530J5001991,57375,smith,jean,1991,S530J5001991,1.0,1.0,1
22868,22867,57375,smith,jean,1991,S530J5001991,57375,smith,jean,1991,S530J5001991,1.0,1.0,1
22870,22869,7845,jose,jones,1990,J200J5201990,7845,jose,jones,1990,J200J5201990,1.0,1.0,1
22871,22869,7845,jose,jones,1990,J200J5201990,7845,jose,jones,1990,J200J5201990,1.0,1.0,1
22871,22870,7845,jose,jones,1990,J200J5201990,7845,jose,jones,1990,J200J5201990,1.0,1.0,1
22872,21393,24318,eric,lodenquai,1986,E620L3521986,24318,eric,lodenquai,1986,E620L3521986,1.0,1.0,1
22872,21394,24318,eric,lodenquai,1986,E620L3521986,24318,eric,lodenquai,1986,E620L3521986,1.0,1.0,1
22872,21395,24318,eric,lodenquai,1986,E620L3521986,24318,eric,lodenquai,1986,E620L3521986,1.0,1.0,1
22873,21393,24318,eric,lodenquai,1986,E620L3521986,24318,eric,lodenquai,1986,E620L3521986,1.0,1.0,1
22873,21394,24318,eric,lodenquai,1986,E620L3521986,24318,eric,lodenquai,1986,E620L3521986,1.0,1.0,1
22873,21395,24318,eric,lodenquai,1986,E620L3521986,24318,eric,lodenquai,1986,E620L3521986,1.0,1.0,1
22873,22872,24318,eric,lodenquai,1986,E620L3521986,24318,eric,lodenquai,1986,E620L3521986,1.0,1.0,1
22874,21393,24318,eric,lodenquai,1986,E620L3521986,24318,eric,lodenquai,1986,E620L3521986,1.0,1.0,1
22874,21394,24318,eric,lodenquai,1986,E620L3521986,24318,eric,lodenquai,1986,E620L3521986,1.0,1.0,1
22874,21395,24318,eric,lodenquai,1986,E620L3521986,24318,eric,lodenquai,1986,E620L3521986,1.0,1.0,1
22874,22872,24318,eric,lodenquai,1986,E620L3521986,24318,eric,lodenquai,1986,E620L3521986,1.0,1.0,1
22874,22873,24318,eric,lodenquai,1986,E620L3521986,24318,eric,lodenquai,1986,E620L3521986,1.0,1.0,1
22876,22875,57395,warren,fedderwitz,2067,W650F3632067,57395,warren,fedderwitz,2067,W650F3632067,1.0,1.0,1
22877,22875,57395,warren,fedderwitz,2067,W650F3632067,57395,warren,fedderwitz,2067,W650F3632067,1.0,1.0,1
22877,22876,57395,warren,fedderwitz,2067,W650F3632067,57395,warren,fedderwitz,2067,W650F3632067,1.0,1.0,1
22879,22878,49810,norma-jean,sills,2048,N652S4202048,49810,norma-jean,sills,2048,N652S4202048,1.0,1.0,1
22880,22878,49810,norma-jean,sills,2048,N652S4202048,49810,norma-jean,sills,2048,N652S4202048,1.0,1.0,1
22880,22879,49810,norma-jean,sills,2048,N652S4202048,49810,norma-jean,sills,2048,N652S4202048,1.0,1.0,1
22881,8394,53267,jessie,davis,1985,J200D1201985,53267,jessie,davis,1985,J200D1201985,1.0,1.0,1
22881,8395,53267,jessie,davis,1985,J200D1201985,53267,jessie,davis,1985,J200D1201985,1.0,1.0,1
22881,8396,53267,jessie,davis,1985,J200D1201985,53267,jessie,davis,1985,J200D1201985,1.0,1.0,1
22882,8394,53267,jessie,davis,1985,J200D1201985,53267,jessie,davis,1985,J200D1201985,1.0,1.0,1
22882,8395,53267,jessie,davis,1985,J200D1201985,53267,jessie,davis,1985,J200D1201985,1.0,1.0,1
22882,8396,53267,jessie,davis,1985,J200D1201985,53267,jessie,davis,1985,J200D1201985,1.0,1.0,1
22882,22881,53267,jessie,davis,1985,J200D1201985,53267,jessie,davis,1985,J200D1201985,1.0,1.0,1
22883,8394,53267,jessie,davis,1985,J200D1201985,53267,jessie,davis,1985,J200D1201985,1.0,1.0,1
22883,8395,53267,jessie,davis,1985,J200D1201985,53267,jessie,davis,1985,J200D1201985,1.0,1.0,1
